原句,分词,词频,关键词(TF-IDF),关键词(TextRank),关键词(我们的方法)
,一代,2,不畏艰难,不畏艰难,服务
,鞠躬尽瘁,1,继续发扬,继续发扬,希望
,重大贡献,1,广大,广大,院士
,进步,1,家国,家国,生活
,责任感,1,精神,精神,作出
,表率,1,心系,心系,时代
,胸怀祖国,1,,,
,继续发扬,1,,,
,继承,1,,,
,科学技术,1,,,
,社会,1,,,
,生活,1,,,
,牢记,1,,,
,深厚,1,,,
,民族,1,,,
,服务,1,,,
,时代,1,,,
,无私奉献,1,,,
,改善,1,,,
,情怀,1,,,
,心系,1,,,
,征程,1,,,
,强烈,1,,,
,底色,1,,,
,希望,1,,,
,己任,1,,,
,家国,1,,,
,奋斗,1,,,
,复兴,1,,,
,国家,1,,,
,响应,1,,,
,命运,1,,,
,听从,1,,,
,号召,1,,,
,召唤,1,,,
,发扬,1,,,
,发展,1,,,
,初心,1,,,
,保持,1,,,
,使命,1,,,
,作出,1,,,
,伟大,1,,,
,不畏艰难,1,,,
,不懈,1,,,
,,,,,
——希望广大院士做追求真理、勇攀高峰的表率。科学以探究真理、发现新知为使命。一切真正原创的知识，都需要冲破现有的知识体系。“善学者尽其理，善行者究其难。”广大院士要勇攀科学高峰，敢为人先，追求卓越，努力探索科学前沿，发现和解决新的科学问题，提出新的概念、理论、方法，开辟新的领域和方向，形成新的前沿学派。要攻坚克难、集智攻关，瞄准“卡脖子”的关键核心技术难题，带领团队作出重大突破。,科学,4,科学,科学,科学
,院士,2,前沿,前沿,领域
,知识,2,院士,院士,体系
,广大,2,勇攀高峰,勇攀高峰,关键
,发现,2,攻坚克难,攻坚克难,问题
,前沿,2,卡脖子,卡脖子,形成
,高峰,1,知识,知识,广大
,领域,1,敢为人先,敢为人先,需要
,需要,1,广大,广大,努力
,集智,1,尽其理,尽其理,希望
,问题,1,勇攀,勇攀,探索
,重大突破,1,集智,集智,院士
,追求真理,1,新知,新知,攻关
,追求,1,追求真理,追求真理,解决
,解决,1,技术难题,技术难题,作出
,表率,1,,,
,行者,1,,,
,究其,1,,,
,瞄准,1,,,
,真理,1,,,
,真正,1,,,
,理论,1,,,
,现有,1,,,
,概念,1,,,
,核心,1,,,
,方法,1,,,
,方向,1,,,
,新知,1,,,
,敢为人先,1,,,
,攻坚克难,1,,,
,攻关,1,,,
,提出,1,,,
,探索,1,,,
,探究,1,,,
,技术难题,1,,,
,形成,1,,,
,开辟,1,,,
,带领,1,,,
,希望,1,,,
,尽其理,1,,,
,学者,1,,,
,学派,1,,,
,团队,1,,,
,原创,1,,,
,卡脖子,1,,,
,卓越,1,,,
,勇攀高峰,1,,,
,勇攀,1,,,
,努力,1,,,
,冲破,1,,,
,关键,1,,,
,使命,1,,,
,作出,1,,,
,体系,1,,,
,一切,1,,,
,,,,,
——希望广大院士做坚守学术道德、严谨治学的表率。诚信是科学精神的必然要求。广大院士要做学术道德的楷模，坚守学术道德和科研伦理，践行学术规范，让学术道德和科学精神内化于心、外化于行，涵养风清气正的科研环境，培育严谨求是的科学文化。人的精力是有限的，院士们要更加专注于科研，尽量减少兼职，更加聚焦本专业领域。,学术,5,学术,学术,科学
,道德,4,道德,道德,领域
,院士,3,科研,科研,广大
,科研,3,院士,院士,精神
,科学,3,科学,科学,更加
,精神,2,严谨,严谨,希望
,更加,2,坚守,坚守,培育
,广大,2,广大,广大,科研
,坚守,2,于行,于行,环境
,严谨,2,风清气,风清气,院士
,风清气,1,外化,外化,要求
,领域,1,内化,内化,文化
,践行,1,精神,精神,学术
,诚信,1,求是,求是,聚焦
,规范,1,更加,更加,伦理
,要求,1,,,
,表率,1,,,
,聚焦,1,,,
,精力,1,,,
,环境,1,,,
,涵养,1,,,
,治学,1,,,
,求是,1,,,
,楷模,1,,,
,有限,1,,,
,文化,1,,,
,必然,1,,,
,希望,1,,,
,尽量减少,1,,,
,外化,1,,,
,培育,1,,,
,内化,1,,,
,兼职,1,,,
,伦理,1,,,
,于行,1,,,
,于心,1,,,
,专注,1,,,
,专业,1,,,
,,,,,
——希望广大院士做甘为人梯、奖掖后学的表率。“江山代有才人出”，“自古英雄出少年”。广大院士要在创新人才培养中发挥识才、育才、用才的导师作用。“才者，材也，养之贵素，使之贵器。”要言传身教，发扬学术民主，甘做提携后学的铺路石和领路人，大力破除论资排辈、圈子文化，鼓励年轻人大胆创新、勇于创新，让青年才俊像泉水一样奔涌而出。,院士,2,后学,后学,创新
,广大,2,院士,院士,发挥
,后学,2,铺路石,铺路石,作用
,创新,2,领路人,领路人,广大
,鼓励,1,人梯,人梯,希望
,领路人,1,广大,广大,鼓励
,青年才俊,1,青年才俊,青年才俊,院士
,铺路石,1,代有,代有,大力
,贵器,1,人出,人出,文化
,识才,1,识才,识才,学术
,论资排辈,1,才者,才者,人才培养
,言传身教,1,养之贵素,养之贵素,大胆
,表率,1,贵器,贵器,发扬
,英雄,1,甘做,甘做,勇于创新
,自古,1,言传身教,言传身教,破除
,育才,1,,,
,而出,1,,,
,破除,1,,,
,甘做,1,,,
,甘为,1,,,
,泉水,1,,,
,江山,1,,,
,民主,1,,,
,文化,1,,,
,提携,1,,,
,才者,1,,,
,年轻人,1,,,
,希望,1,,,
,少年,1,,,
,导师,1,,,
,学术,1,,,
,奖掖,1,,,
,奔涌,1,,,
,大胆,1,,,
,大力,1,,,
,圈子,1,,,
,发挥,1,,,
,发扬,1,,,
,勇于创新,1,,,
,养之贵素,1,,,
,作用,1,,,
,代有,1,,,
,人梯,1,,,
,人才培养,1,,,
,人出,1,,,
,一样,1,,,
,,,,,
各级党委和政府要充分尊重人才，对院士要政治上关怀、工作上支持、生活上关心，认真听取包括院士在内的广大科研人员意见，加强对科研活动的科学管理和服务保障，为科研人员创造良好创新环境。,院士,2,科研人员,科研人员,创新
,科研人员,2,院士,院士,加强
,认真,1,尊重人才,尊重人才,工作
,良好,1,科研活动,科研活动,支持
,科研活动,1,各级党委,各级党委,广大
,科学管理,1,科学管理,科学管理,创造
,生活,1,关怀,关怀,服务
,环境,1,听取,听取,环境
,服务,1,关心,关心,院士
,政治,1,认真,认真,生活
,政府,1,广大,广大,保障
,支持,1,在内,在内,政府
,意见,1,充分,充分,充分
,广大,1,保障,保障,科研人员
,工作,1,意见,意见,各级党委
,尊重人才,1,,,
,在内,1,,,
,听取,1,,,
,各级党委,1,,,
,包括,1,,,
,加强,1,,,
,创造,1,,,
,创新,1,,,
,关怀,1,,,
,关心,1,,,
,充分,1,,,
,保障,1,,,
,,,,,
全面建设社会主义现代化国家新征程已经开启，向第二个百年奋斗目标进军的号角已经吹响。让我们团结起来，勇于创新、顽强拼搏，为建成世界科技强国、实现中华民族伟大复兴不断作出新的更大贡献！ ,已经,2,顽强拼搏,顽强拼搏,科技
,顽强拼搏,1,勇于创新,勇于创新,建设
,进军,1,奋斗目标,奋斗目标,国家
,贡献,1,征程,征程,我们
,第二个,1,团结起来,团结起来,世界
,科技,1,吹响,吹响,实现
,社会主义,1,号角,号角,不断
,百年,1,中华民族,中华民族,全面
,现代化,1,强国,强国,现代化
,我们,1,百年,百年,强国
,征程,1,复兴,复兴,贡献
,强国,1,开启,开启,作出
,开启,1,进军,进军,社会主义
,建设,1,伟大,伟大,中华民族
,建成,1,第二个,第二个,伟大
,实现,1,,,
,奋斗目标,1,,,
,复兴,1,,,
,国家,1,,,
,团结起来,1,,,
,吹响,1,,,
,号角,1,,,
,勇于创新,1,,,
,全面,1,,,
,作出,1,,,
,伟大,1,,,
,中华民族,1,,,
,世界,1,,,
,不断,1,,,
,,,,,
要加快完善企业创新服务体系，鼓励企业加大科技创新投入，促进传统工艺和现代技术有机结合，增强企业核心竞争力。,企业,3,企业,企业,创新
,创新,2,创新,创新,科技
,鼓励,1,传统工艺,传统工艺,技术
,结合,1,服务体系,服务体系,加快
,竞争力,1,有机,有机,企业
,科技,1,竞争力,竞争力,促进
,现代,1,鼓励,鼓励,增强
,核心,1,完善,完善,加大
,服务体系,1,投入,投入,现代
,有机,1,加大,加大,完善
,投入,1,核心,核心,投入
,技术,1,加快,加快,鼓励
,完善,1,科技,科技,竞争力
,增强,1,增强,增强,核心
,加快,1,结合,结合,结合
,加大,1,,,
,促进,1,,,
,传统工艺,1,,,
,,,,,
要加快科技体制机制改革，加大科技创新支持和成果转化力度，加快创新型人才培养，激发创新活力。,加快,2,科技体制,科技体制,创新
,创新,2,加快,加快,科技
,转化,1,创新,创新,加快
,科技体制,1,人才培养,人才培养,支持
,科技,1,创新型,创新型,成果
,激发,1,活力,活力,改革
,活力,1,激发,激发,加大
,机制,1,成果,成果,机制
,改革,1,转化,转化,转化
,支持,1,力度,力度,创新型
,成果,1,机制,机制,力度
,加大,1,加大,加大,活力
,力度,1,科技,科技,激发
,创新型,1,改革,改革,人才培养
,人才培养,1,支持,支持,科技体制
,,,,,
把握科技创新机遇。数字经济是世界经济发展的重要方向。全球数字经济是开放和紧密相连的整体，合作共赢是唯一正道，封闭排他、对立分裂只会走进死胡同。我们要全面平衡落实亚太经合组织互联网和数字经济路线图，加强数字基础设施建设，促进新技术传播和运用，努力构建开放、公平、非歧视的数字营商环境。中方已经完成数字技术抗疫、智慧城市等多项合作倡议，还将举办数字能力建设研讨会，推进数字技术助力旅游复苏等合作倡议，为亚太数字经济合作作出更多贡献。,数字,9,数字,数字,创新
,经济,5,合作,合作,科技
,合作,4,经济,经济,发展
,技术,3,倡议,倡议,技术
,开放,2,技术,技术,建设
,建设,2,开放,开放,经济
,倡议,2,非歧视,非歧视,加强
,非歧视,1,抗疫,抗疫,我们
,重要,1,营商,营商,合作
,运用,1,死胡同,死胡同,世界
,路线图,1,建设,建设,数字
,走进,1,正道,正道,重要
,贡献,1,亚太经合组织,亚太经合组织,推进
,落实,1,路线图,路线图,全球
,营商,1,助力,助力,促进
,能力,1,,,
,紧密,1,,,
,科技,1,,,
,研讨会,1,,,
,相连,1,,,
,环境,1,,,
,死胡同,1,,,
,正道,1,,,
,构建,1,,,
,机遇,1,,,
,智慧,1,,,
,旅游,1,,,
,方向,1,,,
,整体,1,,,
,推进,1,,,
,抗疫,1,,,
,把握,1,,,
,我们,1,,,
,平衡,1,,,
,已经,1,,,
,封闭,1,,,
,对立,1,,,
,完成,1,,,
,多项,1,,,
,复苏,1,,,
,基础设施,1,,,
,城市,1,,,
,唯一,1,,,
,只会,1,,,
,发展,1,,,
,努力,1,,,
,助力,1,,,
,加强,1,,,
,创新,1,,,
,分裂,1,,,
,公平,1,,,
,全面,1,,,
,全球,1,,,
,促进,1,,,
,作出,1,,,
,传播,1,,,
,亚太经合组织,1,,,
,亚太,1,,,
,互联网,1,,,
,举办,1,,,
,中方,1,,,
,世界,1,,,
,,,,,
规划建设川藏铁路是促进西藏发展和民生改善的一项重大举措，雅林段的地形地质和气候条件更加复杂，修建难度之大世所罕见，要发挥科技创新关键性作用，迎难而上、敢为人先，坚持科学施工、安全施工、绿色施工，建设好这一实现第二个百年奋斗目标进程中的标志性工程。,施工,3,施工,施工,创新
,建设,2,敢为人先,敢为人先,科技
,雅林段,1,川藏,川藏,发展
,难度,1,雅林段,雅林段,建设
,铁路,1,之大世所,之大世所,科学
,重大,1,迎难而上,迎难而上,实现
,进程,1,奋斗目标,奋斗目标,重大
,迎难而上,1,建设,建设,坚持
,规划,1,关键性,关键性,发挥
,西藏,1,标志性,标志性,促进
,罕见,1,百年,百年,作用
,绿色,1,难度,难度,安全
,第二个,1,举措,举措,更加
,科技,1,罕见,罕见,绿色
,科学,1,民生,民生,工程
,百年,1,,,
,气候,1,,,
,民生,1,,,
,标志性,1,,,
,条件,1,,,
,更加,1,,,
,敢为人先,1,,,
,改善,1,,,
,工程,1,,,
,川藏,1,,,
,实现,1,,,
,安全,1,,,
,奋斗目标,1,,,
,复杂,1,,,
,坚持,1,,,
,地质,1,,,
,地形,1,,,
,发挥,1,,,
,发展,1,,,
,创新,1,,,
,关键性,1,,,
,修建,1,,,
,促进,1,,,
,作用,1,,,
,之大世所,1,,,
,举措,1,,,
,一项,1,,,
,,,,,
要加强创新突破，转变发展理念、创新发展模式、增强发展动能，确保高质量发展。要推进高水平科技自立自强，加快关键核心技术攻关，加快战略性、前沿性、颠覆性技术发展，发挥科技创新对我军建设战略支撑作用。,发展,5,发展,发展,创新
,创新,3,创新,创新,科技
,科技,2,自立自强,自立自强,发展
,加快,2,前沿性,前沿性,技术
,高质量,1,科技,科技,建设
,高水平,1,加快,加快,加快
,颠覆性,1,颠覆性,颠覆性,加强
,转变,1,攻关,攻关,战略
,自立自强,1,高质量,高质量,关键
,突破,1,核心技术,核心技术,推进
,确保,1,高水平,高水平,发挥
,理念,1,战略性,战略性,突破
,模式,1,动能,动能,核心技术
,核心技术,1,我军,我军,作用
,攻关,1,理念,理念,支撑
,支撑,1,,,
,推进,1,,,
,技术,1,,,
,战略性,1,,,
,战略,1,,,
,我军,1,,,
,建设,1,,,
,增强,1,,,
,发挥,1,,,
,动能,1,,,
,加强,1,,,
,前沿性,1,,,
,关键,1,,,
,作用,1,,,
,,,,,
世界正进入数字经济快速发展的时期，5G、人工智能、智慧城市等新技术、新业态、新平台蓬勃兴起，深刻影响全球科技创新、产业结构调整、经济社会发展。近年来，中国积极推进数字产业化、产业数字化，推动数字技术同经济社会发展深度融合。,数字,3,数字,数字,创新
,发展,3,经济社会,经济社会,科技
,经济社会,2,5G,5G,发展
,技术,2,产业,产业,技术
,产业,2,发展,发展,经济
,进入,1,深刻影响,深刻影响,推动
,近年来,1,蓬勃,蓬勃,产业
,融合,1,人工智能,人工智能,中国
,蓬勃,1,业态,业态,世界
,结构调整,1,技术,技术,数字
,经济,1,数字化,数字化,推进
,积极,1,产业化,产业化,全球
,科技,1,智慧,智慧,人工智能
,深度,1,融合,融合,融合
,深刻影响,1,深度,深度,积极
,智慧,1,,,
,时期,1,,,
,数字化,1,,,
,推进,1,,,
,推动,1,,,
,快速,1,,,
,平台,1,,,
,城市,1,,,
,创新,1,,,
,兴起,1,,,
,全球,1,,,
,人工智能,1,,,
,产业化,1,,,
,中国,1,,,
,业态,1,,,
,世界,1,,,
,5G,1,,,
,,,,,
要加强林业科研，推动林业高质量发展。,林业,2,林业,林业,发展
,高质量,1,高质量,高质量,推动
,科研,1,科研,科研,加强
,推动,1,加强,加强,科研
,发展,1,推动,推动,高质量
,加强,1,发展,发展,林业
,,,,,
菌草技术是“以草代木”发展起来的中国特有技术，实现了光、热、水三大农业资源综合高效利用，植物、动物、菌物三物循环生产，经济、社会、环境三大效益结合，有利于生态、粮食、能源安全。我长期关心菌草技术国际合作，2001年中国首个援外菌草技术示范基地在巴布亚新几内亚建成落地，至今这一技术已推广至全球一百多个国家，合作紧扣消除贫困、促进就业、可再生资源利用和应对气候变化等发展目标，为促进当地发展和人民福祉发挥了重要作用，受到发展中国家普遍欢迎。,技术,5,菌草,菌草,发展
,菌草,3,技术,技术,技术
,发展,3,以草代木,以草代木,经济
,合作,2,水三大,水三大,国家
,利用,2,菌物,菌物,合作
,促进,2,三物,三物,中国
,中国,2,三大,三大,国际
,高效,1,2001,2001,重要
,首个,1,援外,援外,实现
,长期,1,合作,合作,社会
,重要,1,促进,促进,农业
,这一,1,发展,发展,全球
,起来,1,一百多个,一百多个,发挥
,资源,1,再生资源,再生资源,资源
,贫困,1,能源安全,能源安全,促进
,落地,1,,,
,菌物,1,,,
,至今,1,,,
,能源安全,1,,,
,综合,1,,,
,结合,1,,,
,经济,1,,,
,紧扣,1,,,
,粮食,1,,,
,福祉,1,,,
,社会,1,,,
,示范,1,,,
,目标,1,,,
,生态,1,,,
,生产,1,,,
,环境,1,,,
,特有,1,,,
,消除,1,,,
,水三大,1,,,
,气候变化,1,,,
,欢迎,1,,,
,植物,1,,,
,有利于,1,,,
,普遍,1,,,
,效益,1,,,
,援外,1,,,
,推广,1,,,
,循环,1,,,
,当地,1,,,
,建成,1,,,
,应对,1,,,
,巴布亚新几内亚,1,,,
,就业,1,,,
,实现,1,,,
,基地,1,,,
,国际,1,,,
,国家,1,,,
,受到,1,,,
,发挥,1,,,
,发展中国家,1,,,
,动物,1,,,
,农业,1,,,
,再生资源,1,,,
,关心,1,,,
,全球,1,,,
,作用,1,,,
,以草代木,1,,,
,人民,1,,,
,三物,1,,,
,三大,1,,,
,一百多个,1,,,
,2001,1,,,
,,,,,
航空科技是20世纪以来发展最为迅速、对人类生产生活影响最大的科技领域之一。当今世界正经历深刻的科技革命和产业变革，航空科技面临前所未有的发展机遇，开展全球航空科技合作十分必要、大有前途。希望本届大会为促进全球航空科技合作发挥积极作用，给世界各国人民带来更多福祉。,科技,5,科技,科技,科技
,航空,4,航空,航空,发展
,合作,2,20,20,产业
,发展,2,科技领域,科技领域,合作
,全球,2,合作,合作,世界
,革命,1,十分必要,十分必要,全球
,面临,1,福祉,福祉,发挥
,迅速,1,全球,全球,人类
,经历,1,当今世界,当今世界,促进
,积极,1,大有,大有,作用
,科技领域,1,前所未有,前所未有,人民
,福祉,1,前途,前途,变革
,生活,1,本届,本届,积极
,生产,1,变革,变革,革命
,深刻,1,机遇,机遇,各国
,机遇,1,,,
,本届,1,,,
,最大,1,,,
,最为,1,,,
,影响,1,,,
,当今世界,1,,,
,开展,1,,,
,带来,1,,,
,希望,1,,,
,大有,1,,,
,大会,1,,,
,各国,1,,,
,变革,1,,,
,发挥,1,,,
,十分必要,1,,,
,前途,1,,,
,前所未有,1,,,
,促进,1,,,
,作用,1,,,
,以来,1,,,
,人类,1,,,
,人民,1,,,
,产业,1,,,
,之一,1,,,
,世纪,1,,,
,世界,1,,,
,20,1,,,
,,,,,
设立可持续发展大数据国际研究中心是我在第75届联合国大会上宣布的支持落实联合国2030年可持续发展议程的重要举措。2030年议程为各国发展和国际发展合作提出了明确目标。当前，世界正遭受新冠肺炎疫情巨大冲击，科技创新和大数据应用将有利于推动国际社会克服困难、在全球范围内落实2030年议程。,发展,4,2030,2030,创新
,议程,3,议程,议程,科技
,国际,3,发展,发展,发展
,2030,3,落实,落实,推动
,落实,2,国际,国际,合作
,数据,2,75,75,世界
,持续,2,新冠,新冠,研究
,重要,1,克服困难,克服困难,国际
,遭受,1,持续,持续,重要
,设立,1,数据,数据,社会
,范围,1,联合国大会,联合国大会,全球
,肺炎,1,肺炎,肺炎,应用
,联合国大会,1,疫情,疫情,支持
,联合国,1,举措,举措,各国
,科技,1,遭受,遭受,持续
,社会,1,,,
,研究,1,,,
,目标,1,,,
,疫情,1,,,
,有利于,1,,,
,明确,1,,,
,新冠,1,,,
,支持,1,,,
,提出,1,,,
,推动,1,,,
,当前,1,,,
,应用,1,,,
,巨大,1,,,
,宣布,1,,,
,合作,1,,,
,各国,1,,,
,创新,1,,,
,冲击,1,,,
,全球,1,,,
,克服困难,1,,,
,举措,1,,,
,中心,1,,,
,世界,1,,,
,75,1,,,
,,,,,
煤化工产业潜力巨大、大有前途，要提高煤炭作为化工原料的综合利用效能，促进煤化工产业高端化、多元化、低碳化发展，把加强科技创新作为最紧迫任务，加快关键核心技术攻关，积极发展煤基特种燃料、煤基生物可降解材料等。,煤基,2,煤基,煤基,创新
,煤化工,2,煤化工,煤化工,科技
,发展,2,高端化,高端化,发展
,作为,2,可降解,可降解,加快
,产业,2,产业,产业,加强
,高端化,1,碳化,碳化,产业
,综合利用,1,攻关,攻关,关键
,紧迫,1,化工原料,化工原料,提高
,积极,1,核心技术,核心技术,核心技术
,科技,1,效能,效能,促进
,碳化,1,综合利用,综合利用,积极
,生物,1,作为,作为,攻关
,特种,1,紧迫,紧迫,作为
,燃料,1,多元化,多元化,生物
,煤炭,1,大有,大有,材料
,潜力,1,,,
,核心技术,1,,,
,材料,1,,,
,效能,1,,,
,攻关,1,,,
,提高,1,,,
,巨大,1,,,
,大有,1,,,
,多元化,1,,,
,可降解,1,,,
,化工原料,1,,,
,加快,1,,,
,加强,1,,,
,前途,1,,,
,创新,1,,,
,关键,1,,,
,促进,1,,,
,任务,1,,,
,,,,,
要适应航天发射密度加大、要求提高的实际，优化组织模式，创新测控技术和手段，确保测控精准可靠、圆满成功。要统筹实施国家太空系统运行管理，提高管理和使用效益。,管理,2,测控,测控,创新
,测控,2,圆满成功,圆满成功,技术
,提高,2,提高,提高,国家
,适应,1,管理,管理,提高
,运行,1,精准,精准,加大
,要求,1,太空,太空,组织
,航天,1,统筹,统筹,实施
,统筹,1,航天,航天,优化
,组织,1,效益,效益,管理
,系统,1,可靠,可靠,模式
,精准,1,密度,密度,要求
,确保,1,优化,优化,航天
,模式,1,确保,确保,适应
,效益,1,发射,发射,统筹
,技术,1,适应,适应,系统
,手段,1,,,
,密度,1,,,
,实际,1,,,
,实施,1,,,
,太空,1,,,
,圆满成功,1,,,
,国家,1,,,
,可靠,1,,,
,发射,1,,,
,加大,1,,,
,创新,1,,,
,使用,1,,,
,优化,1,,,
,,,,,
当前，世界百年未有之大变局加速演进，新冠肺炎疫情影响广泛深远，世界经济复苏面临严峻挑战，世界各国更加需要加强科技开放合作，通过科技创新共同探索解决重要全球性问题的途径和方法，共同应对时代挑战，共同促进人类和平与发展的崇高事业。,共同,3,共同,共同,创新
,世界,3,挑战,挑战,科技
,科技,2,世界,世界,发展
,挑战,2,大变局,大变局,经济
,面临,1,新冠,新冠,加强
,需要,1,科技,科技,合作
,问题,1,演进,演进,世界
,重要,1,肺炎,肺炎,重要
,通过,1,崇高,崇高,人类
,途径,1,未有,未有,促进
,解决,1,疫情,疫情,问题
,肺炎,1,百年,百年,需要
,经济,1,全球性,全球性,各国
,百年,1,深远,深远,更加
,疫情,1,严峻,严峻,探索
,演进,1,,,
,深远,1,,,
,未有,1,,,
,更加,1,,,
,时代,1,,,
,方法,1,,,
,新冠,1,,,
,探索,1,,,
,影响,1,,,
,当前,1,,,
,开放,1,,,
,应对,1,,,
,广泛,1,,,
,崇高,1,,,
,大变局,1,,,
,复苏,1,,,
,和平,1,,,
,合作,1,,,
,各国,1,,,
,发展,1,,,
,加速,1,,,
,加强,1,,,
,创新,1,,,
,全球性,1,,,
,促进,1,,,
,人类,1,,,
,事业,1,,,
,严峻,1,,,
,,,,,
当今世界，发展科学技术必须具有全球视野，把握时代脉搏，紧扣人类生产生活提出的新要求。中国高度重视科技创新，致力于推动全球科技创新协作，将以更加开放的态度加强国际科技交流，积极参与全球创新网络，共同推进基础研究，推动科技成果转化，培育经济发展新动能，加强知识产权保护，营造一流创新生态，塑造科技向善理念，完善全球科技治理，更好增进人类福祉。,科技,4,科技,科技,创新
,创新,4,创新,创新,科技
,全球,4,全球,全球,发展
,推动,2,科技交流,科技交流,经济
,发展,2,人类,人类,推动
,加强,2,加强,加强,加强
,人类,2,向善,向善,中国
,高度重视,1,推动,推动,研究
,转化,1,科技成果,科技成果,国际
,视野,1,紧扣,紧扣,基础
,要求,1,福祉,福祉,推进
,营造,1,脉搏,脉搏,全球
,致力于,1,当今世界,当今世界,人类
,脉搏,1,增进,增进,科学技术
,网络,1,知识产权,知识产权,具有
,经济,1,,,
,紧扣,1,,,
,积极参与,1,,,
,科技成果,1,,,
,科技交流,1,,,
,科学技术,1,,,
,福祉,1,,,
,研究,1,,,
,知识产权,1,,,
,生活,1,,,
,生态,1,,,
,生产,1,,,
,理念,1,,,
,治理,1,,,
,更好,1,,,
,更加,1,,,
,时代,1,,,
,提出,1,,,
,推进,1,,,
,把握,1,,,
,态度,1,,,
,必须,1,,,
,当今世界,1,,,
,开放,1,,,
,完善,1,,,
,增进,1,,,
,塑造,1,,,
,基础,1,,,
,培育,1,,,
,国际,1,,,
,向善,1,,,
,协作,1,,,
,动能,1,,,
,具有,1,,,
,共同,1,,,
,保护,1,,,
,中国,1,,,
,一流,1,,,
,,,,,
中关村是中国第一个国家自主创新示范区，中关村论坛是面向全球科技创新交流合作的国家级平台。中国支持中关村开展新一轮先行先试改革，加快建设世界领先的科技园区，为促进全球科技创新交流合作作出新的贡献。,创新,3,中关村,中关村,创新
,中关村,3,创新,创新,科技
,科技,2,交流,交流,建设
,合作,2,先试,先试,国家
,全球,2,科技,科技,加快
,交流,2,科技园区,科技园区,合作
,中国,2,合作,合作,中国
,面向,1,世界领先,世界领先,自主
,贡献,1,全球,全球,全球
,论坛,1,示范区,示范区,促进
,自主,1,国家级,国家级,支持
,第一个,1,面向,面向,改革
,科技园区,1,先行,先行,开展
,示范区,1,新一轮,新一轮,贡献
,新一轮,1,自主,自主,新一轮
,改革,1,,,
,支持,1,,,
,开展,1,,,
,建设,1,,,
,平台,1,,,
,国家级,1,,,
,国家,1,,,
,加快,1,,,
,先试,1,,,
,先行,1,,,
,促进,1,,,
,作出,1,,,
,世界领先,1,,,
,,,,,
数字技术正以新理念、新业态、新模式全面融入人类经济、政治、文化、社会、生态文明建设各领域和全过程，给人类生产生活带来广泛而深刻的影响。当前，世界百年变局和世纪疫情交织叠加，国际社会迫切需要携起手来，顺应信息化、数字化、网络化、智能化发展趋势，抓住机遇，应对挑战。,社会,2,新理念,新理念,技术
,人类,2,正以,正以,建设
,领域,1,携起手来,携起手来,经济
,顺应,1,人类,人类,领域
,迫切需要,1,变局,变局,世界
,融入,1,网络化,网络化,国际
,网络化,1,抓住机遇,抓住机遇,数字
,经济,1,业态,业态,社会
,百年,1,迫切需要,迫切需要,人类
,疫情,1,社会,社会,全面
,生活,1,智能化,智能化,生产
,生态,1,数字化,数字化,生活
,生产,1,全过程,全过程,当前
,深刻,1,叠加,叠加,疫情
,正以,1,顺应,顺应,挑战
,模式,1,,,
,智能化,1,,,
,新理念,1,,,
,文明,1,,,
,文化,1,,,
,数字化,1,,,
,数字,1,,,
,政治,1,,,
,携起手来,1,,,
,挑战,1,,,
,抓住机遇,1,,,
,技术,1,,,
,影响,1,,,
,当前,1,,,
,建设,1,,,
,应对,1,,,
,广泛,1,,,
,带来,1,,,
,国际,1,,,
,叠加,1,,,
,变局,1,,,
,发展趋势,1,,,
,全面,1,,,
,全过程,1,,,
,信息化,1,,,
,交织,1,,,
,业态,1,,,
,世纪,1,,,
,世界,1,,,
,,,,,
我国科技实力正在从量的积累迈向质的飞跃、从点的突破迈向系统能力提升。,迈向,2,迈向,迈向,科技
,飞跃,1,从量,从量,我国
,能力,1,从点,从点,突破
,系统,1,飞跃,飞跃,提升
,突破,1,积累,积累,能力
,积累,1,实力,实力,正在
,科技,1,科技,科技,实力
,正在,1,突破,突破,系统
,提升,1,提升,提升,积累
,我国,1,系统,系统,迈向
,实力,1,我国,我国,飞跃
,从量,1,能力,能力,从量
,从点,1,正在,正在,从点
,,,,,
实现我们的奋斗目标，高水平科技自立自强是关键。,高水平,1,自立自强,自立自强,科技
,自立自强,1,奋斗目标,奋斗目标,我们
,科技,1,高水平,高水平,实现
,我们,1,关键,关键,关键
,实现,1,科技,科技,自立自强
,奋斗目标,1,实现,实现,高水平
,关键,1,我们,我们,奋斗目标
,,,,,
必须支持和鼓励广大科学家和科技工作者紧跟世界科技发展大势，对标一流水平，根据国家发展急迫需要和长远需求，敢于提出新理论、开辟新领域、探索新路径，多出战略性、关键性重大科技成果，不断攻克“卡脖子”关键核心技术，不断向科学技术广度和深度进军，把论文写在祖国大地上，把科技成果应用在实现社会主义现代化的伟大事业中。,科技成果,2,科技成果,科技成果,科技
,科技,2,卡脖子,卡脖子,发展
,发展,2,对标,对标,国家
,不断,2,科技,科技,领域
,鼓励,1,伟大事业,伟大事业,世界
,领域,1,不断,不断,实现
,需要,1,急迫,急迫,关键
,需求,1,关键性,关键性,重大
,长远,1,广度,广度,核心技术
,重大,1,紧跟,紧跟,工作者
,进军,1,核心技术,核心技术,不断
,路径,1,大势,大势,应用
,论文,1,多出,多出,科学技术
,紧跟,1,工作者,工作者,支持
,科学技术,1,一流,一流,广大
,科学家,1,,,
,祖国,1,,,
,社会主义,1,,,
,理论,1,,,
