原句,分词,词频,关键词(TF-IDF),关键词(TextRank),关键词(我们的方法)
,自动化,1,新旧,新旧,发挥
,能够,1,妥善,妥善,优势
,结构性,1,潮流,潮流,资源
,经济,1,,,
,科技进步,1,,,
,科技,1,,,
,禀赋,1,,,
,着力,1,,,
,激发,1,,,
,潮流,1,,,
,潜能,1,,,
,深化,1,,,
,淘汰,1,,,
,消除,1,,,
,活力,1,,,
,比较,1,,,
,每个,1,,,
,树立,1,,,
,权利,1,,,
,机遇,1,,,
,机制,1,,,
,智能化,1,,,
,新机遇,1,,,
,新旧,1,,,
,改革,1,,,
,推进,1,,,
,抢抓,1,,,
,投入,1,,,
,惠及,1,,,
,应该,1,,,
,平等,1,,,
,带来,1,,,
,市场,1,,,
,就是,1,,,
,就业机会,1,,,
,实现,1,,,
,妥善,1,,,
,增长点,1,,,
,国际,1,,,
,同时,1,,,
,合作,1,,,
,各自,1,,,
,发挥,1,,,
,发展,1,,,
,化解,1,,,
,动能,1,,,
,加大,1,,,
,创造,1,,,
,冲击,1,,,
,全球,1,,,
,全力,1,,,
,充分,1,,,
,信息化,1,,,
,体制,1,,,
,传统产业,1,,,
,优势,1,,,
,人民,1,,,
,产业,1,,,
,交流,1,,,
,不利于,1,,,
,一切,1,,,
,,,,,
我们正处在新一轮科技革命和产业变革蓄势待发的时期，以互联网、大数据、人工智能为代表的新一代信息技术日新月异。促进数字经济和实体经济融合发展，加快新旧发展动能接续转换，打造新产业新业态，是各国面临的共同任务。,经济,2,共同任务,共同任务,科技
,发展,2,产业,产业,发展
,产业,2,接续,接续,经济
,革命,1,蓄势待发,蓄势待发,加快
,面临,1,日新月异,日新月异,产业
,转换,1,人工智能,人工智能,我们
,融合,1,业态,业态,数字
,蓄势待发,1,新旧,新旧,促进
,科技,1,信息技术,信息技术,人工智能
,时期,1,动能,动能,融合
,日新月异,1,新一代,新一代,变革
,新旧,1,变革,变革,革命
,新一轮,1,新一轮,新一轮,各国
,新一代,1,打造,打造,新一轮
,数据,1,融合,融合,数据
,数字,1,,,
,接续,1,,,
,打造,1,,,
,我们,1,,,
,实体,1,,,
,处在,1,,,
,各国,1,,,
,变革,1,,,
,动能,1,,,
,加快,1,,,
,共同任务,1,,,
,信息技术,1,,,
,促进,1,,,
,代表,1,,,
,人工智能,1,,,
,互联网,1,,,
,业态,1,,,
,,,,,
中国高度重视创新驱动发展，坚定贯彻新发展理念，加快推进数字产业化、产业数字化，努力推动高质量发展、创造高品质生活。中国愿积极参与数字经济国际合作，同各国携手推动数字经济健康发展，为世界经济增长培育新动力、开辟新空间。本次会议以“智能化：为经济赋能，为生活添彩”为主题，体现了世界经济发展的趋势，体现了各国人民对美好生活的期盼。希望与会代表深化交流合作，智汇八方、博采众长，共同推动数字经济发展，为构建人类命运共同体贡献智慧和力量。,经济,6,数字,数字,创新
,发展,6,发展,发展,发展
,数字,4,经济,经济,经济
,推动,3,推动,推动,推动
,生活,2,添彩,添彩,加快
,合作,2,体现,体现,产业
,各国,2,赋能,赋能,合作
,体现,2,智汇,智汇,中国
,中国,2,各国,各国,世界
,世界,2,与会代表,与会代表,国际
,高质量,1,合作,合作,数字
,高度重视,1,美好生活,美好生活,推进
,高品质,1,博采众长,博采众长,人类
,驱动,1,八方,八方,人民
,趋势,1,新动力,新动力,努力
,赋能,1,,,
,贯彻,1,,,
,贡献,1,,,
,美好生活,1,,,
,空间,1,,,
,积极参与,1,,,
,理念,1,,,
,添彩,1,,,
,深化,1,,,
,构建,1,,,
,本次,1,,,
,期盼,1,,,
,智能化,1,,,
,智汇,1,,,
,智慧,1,,,
,新动力,1,,,
,数字化,1,,,
,携手,1,,,
,推进,1,,,
,开辟,1,,,
,希望,1,,,
,增长,1,,,
,培育,1,,,
,坚定,1,,,
,国际,1,,,
,命运,1,,,
,博采众长,1,,,
,努力,1,,,
,加快,1,,,
,力量,1,,,
,创造,1,,,
,创新,1,,,
,共同体,1,,,
,共同,1,,,
,八方,1,,,
,健康,1,,,
,会议,1,,,
,人类,1,,,
,人民,1,,,
,产业化,1,,,
,产业,1,,,
,交流,1,,,
,主题,1,,,
,与会代表,1,,,
,,,,,
新一代人工智能正在全球范围内蓬勃兴起，为经济社会发展注入了新动能，正在深刻改变人们的生产生活方式。把握好这一发展机遇，处理好人工智能在法律、安全、就业、道德伦理和政府治理等方面提出的新课题，需要各国深化合作、共同探讨。中国愿在人工智能领域与各国共推发展、共护安全、共享成果。,发展,3,人工智能,人工智能,发展
,人工智能,3,共护,共护,合作
,正在,2,各国,各国,中国
,安全,2,安全,安全,领域
,各国,2,发展,发展,全球
,领域,1,共推,共推,人工智能
,需要,1,蓬勃,蓬勃,成果
,道德,1,正在,正在,方面
,课题,1,共享,共享,需要
,蓬勃,1,伦理,伦理,安全
,范围,1,课题,课题,各国
,经济社会,1,动能,动能,经济社会
,生活,1,经济社会,经济社会,生产
,生产,1,新一代,新一代,深化
,深化,1,深化,深化,共同
,深刻,1,,,
,注入,1,,,
,法律,1,,,
,治理,1,,,
,机遇,1,,,
,方面,1,,,
,方式,1,,,
,新一代,1,,,
,政府,1,,,
,改变,1,,,
,提出,1,,,
,探讨,1,,,
,把握,1,,,
,成果,1,,,
,就业,1,,,
,处理,1,,,
,合作,1,,,
,动能,1,,,
,兴起,1,,,
,共推,1,,,
,共护,1,,,
,共同,1,,,
,共享,1,,,
,全球,1,,,
,伦理,1,,,
,人们,1,,,
,中国,1,,,
,,,,,
中国正致力于实现高质量发展，人工智能发展应用将有力提高经济社会发展智能化水平，有效增强公共服务和城市管理能力。中国愿意在技术交流、数据共享、应用市场等方面同各国开展交流合作，共享数字经济发展机遇。希望与会嘉宾围绕“人工智能赋能新时代”这一主题，深入交流、凝聚共识，共同推动人工智能造福人类。,发展,4,人工智能,人工智能,发展
,人工智能,3,交流,交流,技术
,交流,3,发展,发展,经济
,应用,2,数据共享,数据共享,推动
,中国,2,赋能,赋能,合作
,高质量,1,应用,应用,中国
,造福人类,1,造福人类,造福人类,数字
,这一,1,高质量,高质量,实现
,赋能,1,智能化,智能化,提高
,致力于,1,公共服务,公共服务,人工智能
,能力,1,嘉宾,嘉宾,能力
,经济社会,1,与会,与会,应用
,经济,1,凝聚,凝聚,水平
,管理,1,共享,共享,方面
,深入,1,经济社会,经济社会,增强
,水平,1,,,
,机遇,1,,,
,有效,1,,,
,有力,1,,,
,智能化,1,,,
,时代,1,,,
,方面,1,,,
,数据共享,1,,,
,数字,1,,,
,提高,1,,,
,推动,1,,,
,技术,1,,,
,愿意,1,,,
,开展,1,,,
,希望,1,,,
,市场,1,,,
,实现,1,,,
,增强,1,,,
,城市,1,,,
,围绕,1,,,
,嘉宾,1,,,
,合作,1,,,
,各国,1,,,
,凝聚,1,,,
,共识,1,,,
,共同,1,,,
,共享,1,,,
,公共服务,1,,,
,主题,1,,,
,与会,1,,,
,,,,,
科学技术是第一生产力，创新是引领发展的第一动力。当前，全球新一轮科技革命孕育兴起，正在深刻影响世界发展格局，深刻改变人类生产生活方式。加强科技产业界和社会各界的协同创新，促进各国开放合作，是让科技发展为人类社会进步发挥更大作用的重要途径。,科技,3,科技,科技,创新
,发展,3,创新,创新,科技
,第一,2,人类,人类,发展
,创新,2,产业界,产业界,加强
,人类,2,发展,发展,合作
,革命,1,第一,第一,世界
,重要途径,1,深刻影响,深刻影响,社会
,进步,1,重要途径,重要途径,全球
,科学技术,1,社会各界,社会各界,发挥
,社会各界,1,孕育,孕育,人类
,社会,1,协同,协同,促进
,生活,1,引领,引领,作用
,生产力,1,新一轮,新一轮,科学技术
,生产,1,科学技术,科学技术,革命
,深刻影响,1,生产力,生产力,各国
,深刻,1,,,
,正在,1,,,
,格局,1,,,
,更大,1,,,
,方式,1,,,
,新一轮,1,,,
,改变,1,,,
,当前,1,,,
,引领,1,,,
,开放,1,,,
,孕育,1,,,
,合作,1,,,
,各国,1,,,
,发挥,1,,,
,协同,1,,,
,动力,1,,,
,加强,1,,,
,兴起,1,,,
,全球,1,,,
,促进,1,,,
,作用,1,,,
,产业界,1,,,
,世界,1,,,
,,,,,
中国高度重视科学普及，不断提高广大人民科学文化素质。中国积极同世界各国开展科普交流，分享增强人民科学素质的经验做法，以推动共享发展成果、共建繁荣世界。希望各位嘉宾在本次大会期间就普及科学知识、弘扬科学精神、传播科学思想、倡导科学方法积极交流互鉴，为增强公众科学素质、促进科学成果共享、推动构建人类命运共同体作出贡献。,科学,7,科学,科学,发展
,素质,2,共享,共享,推动
,积极,2,素质,素质,科学
,推动,2,交流,交流,中国
,成果,2,成果,成果,世界
,增强,2,互鉴,互鉴,人类
,共享,2,增强,增强,提高
,人民,2,科学普及,科学普及,促进
,交流,2,文化素质,文化素质,人民
,中国,2,推动,推动,不断
,世界,2,人民,人民,广大
,高度重视,1,积极,积极,积极
,经验,1,科学知识,科学知识,成果
,繁荣,1,科普,科普,增强
,精神,1,作出贡献,作出贡献,精神
,科普,1,,,
,科学知识,1,,,
,科学普及,1,,,
,构建,1,,,
,本次,1,,,
,期间,1,,,
,普及,1,,,
,方法,1,,,
,文化素质,1,,,
,提高,1,,,
,思想,1,,,
,弘扬,1,,,
,开展,1,,,
,广大,1,,,
,希望,1,,,
,大会,1,,,
,嘉宾,1,,,
,命运,1,,,
,各国,1,,,
,各位,1,,,
,发展,1,,,
,分享,1,,,
,共建,1,,,
,共同体,1,,,
,公众,1,,,
,做法,1,,,
,倡导,1,,,
,促进,1,,,
,作出贡献,1,,,
,传播,1,,,
,人类,1,,,
,互鉴,1,,,
,不断,1,,,
,,,,,
中华民族奋斗的基点是自力更生，攀登世界科技高峰的必由之路是自主创新，所有企业都要朝这个方向努力奋斗。实现中华民族伟大复兴宏伟目标时不我待，要有志气和骨气加快增强自主创新能力和实力，努力实现关键核心技术自主可控，把创新发展主动权牢牢掌握在自己手中。,自主,3,自主,自主,创新
,创新,2,中华民族,中华民族,科技
,中华民族,2,时不我待,时不我待,发展
,高峰,1,创新,创新,加快
,骨气,1,宏伟目标,宏伟目标,世界
,这个,1,努力奋斗,努力奋斗,企业
,自己,1,有志气,有志气,自主
,自力更生,1,骨气,骨气,实现
,科技,1,自力更生,自力更生,关键
,牢牢,1,必由之路,必由之路,核心技术
,核心技术,1,攀登,攀登,创新能力
,有志气,1,努力实现,努力实现,增强
,时不我待,1,主动权,主动权,方向
,方向,1,核心技术,核心技术,掌握
,攀登,1,创新能力,创新能力,自己
,掌握,1,,,
,手中,1,,,
,所有,1,,,
,必由之路,1,,,
,实现,1,,,
,实力,1,,,
,宏伟目标,1,,,
,奋斗,1,,,
,复兴,1,,,
,增强,1,,,
,基点,1,,,
,可控,1,,,
,发展,1,,,
,努力实现,1,,,
,努力奋斗,1,,,
,加快,1,,,
,创新能力,1,,,
,关键,1,,,
,伟大,1,,,
,企业,1,,,
,主动权,1,,,
,世界,1,,,
,,,,,
人工智能是新一轮科技革命和产业变革的重要驱动力量，加快发展新一代人工智能是事关我国能否抓住新一轮科技革命和产业变革机遇的战略问题。要深刻认识加快发展新一代人工智能的重大意义，加强领导，做好规划，明确任务，夯实基础，促进其同经济社会发展深度融合，推动我国新一代人工智能健康发展。,发展,4,人工智能,人工智能,科技
,人工智能,4,新一代,新一代,发展
,新一代,3,变革,变革,推动
,革命,2,新一轮,新一轮,加快
,科技,2,发展,发展,我国
,新一轮,2,其同,其同,加强
,我国,2,明确任务,明确任务,产业
,变革,2,科技,科技,战略
,加快,2,加快,加快,重要
,产业,2,革命,革命,基础
,驱动,1,产业,产业,促进
,领导,1,我国,我国,问题
,问题,1,重大意义,重大意义,人工智能
,重要,1,夯实,夯实,融合
,重大意义,1,事关,事关,变革
,认识,1,,,
,规划,1,,,
,融合,1,,,
,能否,1,,,
,经济社会,1,,,
,深度,1,,,
,深刻,1,,,
,机遇,1,,,
,明确任务,1,,,
,推动,1,,,
,抓住,1,,,
,战略,1,,,
,夯实,1,,,
,基础,1,,,
,加强,1,,,
,力量,1,,,
,其同,1,,,
,健康,1,,,
,做好,1,,,
,促进,1,,,
,事关,1,,,
,,,,,
人工智能是引领这一轮科技革命和产业变革的战略性技术，具有溢出带动性很强的“头雁”效应。在移动互联网、大数据、超级计算、传感网、脑科学等新理论新技术的驱动下，人工智能加速发展，呈现出深度学习、跨界融合、人机协同、群智开放、自主操控等新特征，正在对经济发展、社会进步、国际政治经济格局等方面产生重大而深远的影响。加快发展新一代人工智能是我们赢得全球科技竞争主动权的重要战略抓手，是推动我国科技跨越发展、产业优化升级、生产力整体跃升的重要战略资源。,发展,4,人工智能,人工智能,科技
,科技,3,科技,科技,发展
,人工智能,3,发展,发展,技术
,重要,2,脑科学,脑科学,经济
,技术,2,头雁,头雁,推动
,战略,2,带动性,带动性,加快
,产业,2,跨界,跨界,我国
,驱动,1,群智,群智,产业
,革命,1,战略,战略,我们
,重大,1,产业,产业,战略
,进步,1,人机,人机,国际
,跨越,1,抓手,抓手,自主
,跨界,1,传感,传感,重要
,跃升,1,跃升,跃升,社会
,超级,1,技术,技术,重大
,赢得,1,,,
,资源,1,,,
,计算,1,,,
,融合,1,,,
,自主,1,,,
,脑科学,1,,,
,群智,1,,,
,经济,1,,,
,竞争,1,,,
,移动,1,,,
,社会,1,,,
,生产力,1,,,
,理论,1,,,
,特征,1,,,
,溢出,1,,,
,深远,1,,,
,深度,1,,,
,正在,1,,,
,格局,1,,,
,方面,1,,,
,新一代,1,,,
,整体,1,,,
,数据,1,,,
,效应,1,,,
,政治经济,1,,,
,操控,1,,,
,推动,1,,,
,抓手,1,,,
,战略性,1,,,
,我国,1,,,
,我们,1,,,
,很强,1,,,
,影响,1,,,
,引领,1,,,
,开放,1,,,
,带动性,1,,,
,学习,1,,,
,头雁,1,,,
,国际,1,,,
,呈现出,1,,,
,变革,1,,,
,协同,1,,,
,升级,1,,,
,加速,1,,,
,加快,1,,,
,具有,1,,,
,全球,1,,,
,传感,1,,,
,优化,1,,,
,人机,1,,,
,产生,1,,,
,互联网,1,,,
,主动权,1,,,
,一轮,1,,,
,,,,,
人工智能具有多学科综合、高度复杂的特征。我们必须加强研判，统筹谋划，协同创新，稳步推进，把增强原创能力作为重点，以关键核心技术为主攻方向，夯实新一代人工智能发展的基础。要加强基础理论研究，支持科学家勇闯人工智能科技前沿的“无人区”，努力在人工智能发展方向和理论、方法、工具、系统等方面取得变革性、颠覆性突破，确保我国在人工智能这个重要领域的理论研究走在前面、关键核心技术占领制高点。要主攻关键核心技术，以问题为导向，全面增强人工智能科技创新能力，加快建立新一代人工智能关键共性技术体系，在短板上抓紧布局，确保人工智能关键核心技术牢牢掌握在自己手里。要强化科技应用开发，紧紧围绕经济社会发展需求，充分发挥我国海量数据和巨大市场应用规模优势，坚持需求导向、市场倒逼的科技发展路径，积极培育人工智能创新产品和服务，推进人工智能技术产业化，形成科技创新和产业应用互相促进的良好发展局面。要加强人才队伍建设，以更大的决心、更有力的措施，打造多种形式的高层次人才培养平台，加强后备人才培养力度，为科技和产业发展提供更加充分的人才支撑。,人工智能,10,人工智能,人工智能,创新
,发展,6,核心技术,核心技术,科技
,科技,5,关键,关键,发展
,关键,5,科技,科技,技术
,核心技术,4,发展,发展,建设
,加强,4,加强,加强,加快
,应用,3,人才培养,人才培养,我国
,创新,3,创新,创新,加强
,需求,2,应用,应用,产业
,确保,2,导向,导向,我们
,研究,2,新一代,新一代,领域
,理论,2,科技前沿,科技前沿,人才
,方向,2,确保,确保,研究
,新一代,2,勇闯,勇闯,重要
,推进,2,变革性,变革性,基础
,技术,2,,,
,我国,2,,,
,市场,2,,,
,导向,2,,,
,增强,2,,,
,人才培养,2,,,
,产业,2,,,
,高度,1,,,
,高层次,1,,,
,颠覆性,1,,,
,领域,1,,,
,问题,1,,,
,重要,1,,,
,重点,1,,,
,这个,1,,,
,路径,1,,,
,谋划,1,,,
,规模,1,,,
,良好,1,,,
,自己,1,,,
,能力,1,,,
,综合,1,,,
,统筹,1,,,
,经济社会,1,,,
,紧紧围绕,1,,,
,系统,1,,,
,突破,1,,,
,稳步,1,,,
,积极,1,,,
,科技前沿,1,,,
,科学家,1,,,
,研判,1,,,
,短板,1,,,
,特征,1,,,
,牢牢,1,,,
,海量,1,,,
,服务,1,,,
,有力,1,,,
,更加,1,,,
,无人区,1,,,
,方面,1,,,
,方法,1,,,
,数据,1,,,
,支撑,1,,,
,支持,1,,,
,提供,1,,,
,措施,1,,,
,掌握,1,,,
,抓紧,1,,,
,打造,1,,,
,手里,1,,,
,我们,1,,,
,必须,1,,,
,形成,1,,,
,强化,1,,,
,开发,1,,,
,建设,1,,,
,建立,1,,,
,平台,1,,,
,布局,1,,,
,巨大,1,,,
,工具,1,,,
,局面,1,,,
,学科,1,,,
,夯实,1,,,
,多种形式,1,,,
,复杂,1,,,
,基础理论,1,,,
,基础,1,,,
,培育,1,,,
,坚持,1,,,
,后备,1,,,
,变革性,1,,,
,取得,1,,,
,原创,1,,,
,占领,1,,,
,协同,1,,,
,勇闯,1,,,
,努力,1,,,
,加快,1,,,
,力度,1,,,
,前面,1,,,
,制高点,1,,,
,创新能力,1,,,
,决心,1,,,
,具有,1,,,
,共性,1,,,
,全面,1,,,
,充分发挥,1,,,
,充分,1,,,
,倒逼,1,,,
,作为,1,,,
,体系,1,,,
,优势,1,,,
,人才队伍,1,,,
,人才,1,,,
,产品,1,,,
,产业化,1,,,
,互相促进,1,,,
,主攻,1,,,
,为主,1,,,
,,,,,
我国经济已由高速增长阶段转向高质量发展阶段，正处在转变发展方式、优化经济结构、转换增长动力的攻关期，迫切需要新一代人工智能等重大创新添薪续力。我们要深入把握新一代人工智能发展的特点，加强人工智能和产业发展融合，为高质量发展提供新动能。要围绕建设现代化经济体系，以供给侧结构性改革为主线，把握数字化、网络化、智能化融合发展契机，在质量变革、效率变革、动力变革中发挥人工智能作用，提高全要素生产率。要培育具有重大引领带动作用的人工智能企业和产业，构建数据驱动、人机协同、跨界融合、共创分享的智能经济形态。要发挥人工智能在产业升级、产品开发、服务创新等方面的技术优势，促进人工智能同一、二、三产业深度融合，以人工智能技术推动各产业变革，在中高端消费、创新引领、绿色低碳、共享经济、现代供应链、人力资本服务等领域培育新增长点、形成新动能。要推动智能化信息基础设施建设，提升传统基础设施智能化水平，形成适应智能经济、智能社会需要的基础设施体系。,人工智能,8,人工智能,人工智能,创新
,经济,6,变革,变革,发展
,发展,6,融合,融合,技术
,产业,5,产业,产业,建设
,融合,4,智能化,智能化,经济
,变革,4,基础设施,基础设施,推动
,智能化,3,智能,智能,我国
,智能,3,发展,发展,加强
,基础设施,3,经济,经济,产业
,创新,3,高质量,高质量,我们
,高质量,2,创新,创新,领域
,阶段,2,动能,动能,企业
,重大,2,引领,引领,体系
,服务,2,新一代,新一代,社会
,新一代,2,培育,培育,重大
,推动,2,,,
,把握,2,,,
,技术,2,,,
,形成,2,,,
,引领,2,,,
,建设,2,,,
,增长,2,,,
,培育,2,,,
,发挥,2,,,
,动能,2,,,
,动力,2,,,
,作用,2,,,
,体系,2,,,
,高速,1,,,
,高端,1,,,
,驱动,1,,,
,领域,1,,,
,需要,1,,,
,适应,1,,,
,迫切需要,1,,,
,转换,1,,,
,转向,1,,,
,转变,1,,,
,跨界,1,,,
,质量,1,,,
,要素,1,,,
,网络化,1,,,
,绿色,1,,,
,结构性,1,,,
,结构,1,,,
,社会,1,,,
,生产率,1,,,
,现代化,1,,,
,现代,1,,,
,特点,1,,,
,添薪续力,1,,,
,深度,1,,,
,深入,1,,,
,消费,1,,,
,水平,1,,,
,构建,1,,,
,方面,1,,,
,方式,1,,,
,数据,1,,,
,数字化,1,,,
,效率,1,,,
,攻关,1,,,
,改革,1,,,
,提高,1,,,
,提升,1,,,
,提供,1,,,
,我国,1,,,
,我们,1,,,
,形态,1,,,
,带动,1,,,
,契机,1,,,
,处在,1,,,
,增长点,1,,,
,围绕,1,,,
,同一,1,,,
,协同,1,,,
,升级,1,,,
,加强,1,,,
,分享,1,,,
,具有,1,,,
,共创,1,,,
,共享,1,,,
,信息,1,,,
,促进,1,,,
,供给,1,,,
,供应链,1,,,
,低碳,1,,,
,传统,1,,,
,优化,1,,,
,优势,1,,,
,企业,1,,,
,人机,1,,,
,人力资本,1,,,
,产品开发,1,,,
,为主,1,,,
,,,,,
要加强人工智能同保障和改善民生的结合，从保障和改善民生、为人民创造美好生活的需要出发，推动人工智能在人们日常工作、学习、生活中的深度运用，创造更加智能的工作方式和生活方式。要抓住民生领域的突出矛盾和难点，加强人工智能在教育、医疗卫生、体育、住房、交通、助残养老、家政服务等领域的深度应用，创新智能服务体系。要加强人工智能同社会治理的结合，开发适用于政府服务和决策的人工智能系统，加强政务信息资源整合和公共需求精准预测，推进智慧城市建设，促进人工智能在公共安全领域的深度应用，加强生态领域人工智能运用，运用人工智能提高公共服务和社会治理水平。,人工智能,8,人工智能,人工智能,创新
,加强,5,加强,加强,建设
,领域,4,领域,领域,推动
,运用,3,民生,民生,加强
,深度,3,深度,深度,领域
,民生,3,运用,运用,社会
,结合,2,智能,智能,推进
,社会,2,治理,治理,提高
,生活,2,政务信息,政务信息,促进
,治理,2,助残,助残,人工智能
,服务,2,保障,保障,人民
,智能,2,创造,创造,工作
,方式,2,结合,结合,应用
,改善,2,改善,改善,水平
,应用,2,应用,应用,需要
,工作,2,,,
,创造,2,,,
,保障,2,,,
,预测,1,,,
,需要,1,,,
,需求,1,,,
,难点,1,,,
,适用,1,,,
,资源整合,1,,,
,美好生活,1,,,
,系统,1,,,
,精准,1,,,
,突出,1,,,
,矛盾,1,,,
,生态,1,,,
,水平,1,,,
,服务体系,1,,,
,更加,1,,,
,智慧,1,,,
,日常,1,,,
,教育,1,,,
,政府,1,,,
,政务信息,1,,,
,提高,1,,,
,推进,1,,,
,推动,1,,,
,抓住,1,,,
,开发,1,,,
,建设,1,,,
,家政,1,,,
,学习,1,,,
,城市,1,,,
,医疗卫生,1,,,
,助残,1,,,
,创新,1,,,
,出发,1,,,
,决策,1,,,
,养老,1,,,
,公共服务,1,,,
,公共安全,1,,,
,公共,1,,,
,促进,1,,,
,体育,1,,,
,住房,1,,,
,人民,1,,,
,人们,1,,,
,交通,1,,,
,,,,,
各级领导干部要努力学习科技前沿知识，把握人工智能发展规律和特点，加强统筹协调，加大政策支持，形成工作合力。,领导,1,科技前沿,科技前沿,发展
,规律,1,努力学习,努力学习,加强
,统筹,1,人工智能,人工智能,人工智能
,科技前沿,1,统筹,统筹,形成
,知识,1,合力,合力,工作
,特点,1,各级,各级,支持
,政策,1,把握,把握,加大
,支持,1,协调,协调,把握
,把握,1,知识,知识,领导
,形成,1,干部,干部,政策
,干部,1,规律,规律,规律
,工作,1,加大,加大,知识
,合力,1,特点,特点,统筹
,各级,1,加强,加强,科技前沿
,发展,1,领导,领导,协调
,协调,1,,,
,努力学习,1,,,
,加强,1,,,
,加大,1,,,
,人工智能,1,,,
,,,,,
人工智能技术发展和其他技术进步一样，也是一把“双刃剑”。由于技术的不确定和应用的广泛性，人工智能发展可能带来改变就业结构、冲击法律和社会伦理、侵犯个人隐私、挑战国际准则等问题。著名物理学家霍金就曾表示，强大人工智能的崛起，对人类来说，可能是最好的事情，也可能是最糟糕的事情。我们要未雨绸缪，加强战略研判，确保人工智能安全、可靠、可控。,人工智能,4,人工智能,人工智能,发展
,技术,3,技术,技术,技术
,可能,3,霍金,霍金,加强
,发展,2,就业结构,就业结构,我们
,事情,2,可能,可能,战略
,霍金,1,个人隐私,个人隐私,国际
,问题,1,广泛性,广泛性,社会
,进步,1,事情,事情,人类
,表示,1,双刃剑,双刃剑,问题
,著名,1,未雨绸缪,未雨绸缪,人工智能
,糟糕,1,研判,研判,应用
,社会,1,可控,可控,安全
,确定,1,糟糕,糟糕,挑战
,确保,1,伦理,伦理,进步
,研判,1,准则,准则,带来
,由于,1,,,
,物理学家,1,,,
,法律,1,,,
,来说,1,,,
,未雨绸缪,1,,,
,最好,1,,,
,改变,1,,,
,挑战,1,,,
,战略,1,,,
,我们,1,,,
,强大,1,,,
,应用,1,,,
,广泛性,1,,,
,带来,1,,,
,崛起,1,,,
,就业结构,1,,,
,安全,1,,,
,国际,1,,,
,可靠,1,,,
,可控,1,,,
,双刃剑,1,,,
,加强,1,,,
,准则,1,,,
,冲击,1,,,
,其他,1,,,
,侵犯,1,,,
,伦理,1,,,
,人类,1,,,
,个人隐私,1,,,
,一样,1,,,
,一把,1,,,
,,,,,
当前，我国对人工智能安全问题的研究还相对薄弱，政策应对和法治建设也相对滞后，必须高度重视起来，加强前瞻预防和约束引导，最大限度降低风险。要加快建立人工智能安全监管和评估体系，加强人工智能对国家安全和保密领域影响的研究和评估，完善人、技、物、管配套的安全防护体系，构建人工智能安全监测预警机制。要整合多学科力量，加强人工智能相关法律、伦理、社会问题研究，建立健全保障人工智能健康发展的法律法规、制度体系、伦理道德。,人工智能,6,人工智能,人工智能,发展
,安全,4,安全,安全,建设
,研究,3,体系,体系,国家
,加强,3,加强,加强,加快
,体系,3,评估,评估,我国
,问题,2,研究,研究,加强
,评估,2,安全监管,安全监管,领域
,相对,2,相对,相对,研究
,高度重视,1,伦理道德,伦理道德,体系
,风险,1,前瞻,前瞻,社会
,领域,1,法治,法治,问题
,预防,1,建立健全,建立健全,人工智能
,预警,1,伦理,伦理,必须
,限度,1,薄弱,薄弱,安全
,降低,1,法律法规,法律法规,机制
,防护,1,,,
,配套,1,,,
,起来,1,,,
,薄弱,1,,,
,约束,1,,,
,社会,1,,,
,相关,1,,,
,监测,1,,,
,滞后,1,,,
,法治,1,,,
,法律法规,1,,,
,法律,1,,,
,构建,1,,,
,机制,1,,,
,最大,1,,,
,整合,1,,,
,政策,1,,,
,我国,1,,,
,必须,1,,,
,影响,1,,,
,当前,1,,,
,引导,1,,,
,建设,1,,,
,建立健全,1,,,
,建立,1,,,
,应对,1,,,
,完善,1,,,
,安全监管,1,,,
,学科,1,,,
,国家,1,,,
,发展,1,,,
,加快,1,,,
,力量,1,,,
,前瞻,1,,,
,制度,1,,,
,健康,1,,,
,保障,1,,,
,保密,1,,,
,伦理道德,1,,,
,伦理,1,,,
,,,,,
各国应该坚持创新引领，加快新旧动能转换。创新是第一动力。只有敢于创新、勇于变革，才能突破世界经济发展瓶颈。世界经济刚刚走出国际金融危机阴影，回升态势尚不稳固，迫切需要各国共同推动科技创新、培育新的增长点。造福人类是科技创新最强大的动力。在休戚与共的地球村，共享创新成果，是国际社会的一致呼声和现实选择。各国应该把握新一轮科技革命和产业变革带来的机遇，加强数字经济、人工智能、纳米技术等前沿领域合作，共同打造新技术、新产业、新业态、新模式。,创新,5,创新,创新,创新
,经济,3,科技,科技,科技
,科技,3,各国,各国,发展
,各国,3,变革,变革,技术
,应该,2,敢于创新,敢于创新,经济
,国际,2,休戚与共,休戚与共,推动
,变革,2,地球村,地球村,加快
,动力,2,动力,动力,加强
,共同,2,造福人类,造福人类,产业
,产业,2,共同,共同,合作
,世界,2,纳米技术,纳米技术,领域
,领域,1,产业,产业,世界
,革命,1,经济,经济,国际
,阴影,1,勇于,勇于,数字
,金融危机,1,人工智能,人工智能,社会
,造福人类,1,,,
,选择,1,,,
,迫切需要,1,,,
,转换,1,,,
,走出,1,,,
,纳米技术,1,,,
,第一,1,,,
,突破,1,,,
,社会,1,,,
,瓶颈,1,,,
,现实,1,,,
,模式,1,,,
,机遇,1,,,
,新旧,1,,,
,新一轮,1,,,
,数字,1,,,
,敢于创新,1,,,
,推动,1,,,
,把握,1,,,
,技术,1,,,
,打造,1,,,
,才能,1,,,
,成果,1,,,
,态势,1,,,
,强大,1,,,
,引领,1,,,
,带来,1,,,
,增长点,1,,,
,培育,1,,,
,坚持,1,,,
,地球村,1,,,
,回升,1,,,
,呼声,1,,,
,合作,1,,,
,只有,1,,,
